year,geoid,State,County_name,d_Metro,Economic_Type,d_Low_Education,d_low_employment,d_retirement_county,d_persistent_poverty,d_Persistent_Related_Child_Poverty
2003,39045,OH,Fairfield County,1,Nonspecialized,0,0,0,0,0
2003,39047,OH,Fayette County,0,Manufacturing,0,0,0,0,0
2003,39049,OH,Franklin County,1,Recreation,0,0,0,0,0
2003,39051,OH,Fulton County,1,Manufacturing,0,0,0,0,0
2003,39053,OH,Gallia County,0,Nonspecialized,0,1,0,0,0
2003,39055,OH,Geauga County,1,Manufacturing,0,0,0,0,0
2003,39057,OH,Greene County,1,Federal/State Government,0,0,0,0,0
2003,39059,OH,Guernsey County,0,Nonspecialized,0,0,0,0,0
2003,39061,OH,Hamilton County,1,Recreation,0,0,0,0,0
2003,39063,OH,Hancock County,0,Manufacturing,0,0,0,0,0
2003,39065,OH,Hardin County,0,Manufacturing,0,0,0,0,0
2003,39067,OH,Harrison County,0,Mining,0,0,0,0,0
2003,39069,OH,Henry County,0,Manufacturing,0,0,0,0,0
2003,39071,OH,Highland County,0,Manufacturing,0,0,0,0,0
2003,39073,OH,Hocking County,0,Manufacturing,0,0,0,0,0
2003,39075,OH,Holmes County,0,Manufacturing,1,0,0,0,0
2003,39077,OH,Huron County,0,Manufacturing,0,0,0,0,0
2003,39079,OH,Jackson County,0,Manufacturing,0,1,0,0,1
2003,39081,OH,Jefferson County,1,Nonspecialized,0,1,0,0,0
2003,39083,OH,Knox County,0,Manufacturing,0,0,0,0,0
2003,39085,OH,Lake County,1,Manufacturing,0,0,0,0,0
2003,39087,OH,Lawrence County,1,Nonspecialized,0,1,0,0,0
2003,39089,OH,Licking County,1,Nonspecialized,0,0,0,0,0
2003,39091,OH,Logan County,0,Manufacturing,0,0,0,0,0
2003,39093,OH,Lorain County,1,Manufacturing,0,0,0,0,0
2003,39095,OH,Lucas County,1,Nonspecialized,0,0,0,0,0
2003,39097,OH,Madison County,1,Manufacturing,0,0,0,0,0
2003,39099,OH,Mahoning County,1,Recreation,0,0,0,0,0
2003,39101,OH,Marion County,0,Manufacturing,0,0,0,0,0
2003,39103,OH,Medina County,1,Manufacturing,0,0,0,0,0
2003,39105,OH,Meigs County,0,Mining,0,1,0,0,0
2003,39107,OH,Mercer County,0,Manufacturing,0,0,0,0,0
2003,39109,OH,Miami County,1,Manufacturing,0,0,0,0,0
2003,39111,OH,Monroe County,0,Manufacturing,0,1,0,0,0
2003,39113,OH,Montgomery County,1,Manufacturing,0,0,0,0,0
2003,39115,OH,Morgan County,0,Nonspecialized,0,1,0,0,0
2003,39117,OH,Morrow County,1,Manufacturing,0,0,0,0,0
2003,39119,OH,Muskingum County,0,Nonspecialized,0,0,0,0,0
2003,39121,OH,Noble County,0,Federal/State Government,0,0,0,0,0
2003,39123,OH,Ottawa County,1,Manufacturing,0,0,0,0,0
2003,39125,OH,Paulding County,0,Manufacturing,0,0,0,0,0
2003,39127,OH,Perry County,0,Manufacturing,0,0,0,0,0
2003,39129,OH,Pickaway County,1,Manufacturing,0,0,0,0,0
2003,39131,OH,Pike County,0,Manufacturing,1,1,1,0,1
2003,39133,OH,Portage County,1,Manufacturing,0,0,0,0,0
2003,39135,OH,Preble County,1,Manufacturing,0,0,0,0,0
2003,39137,OH,Putnam County,0,Manufacturing,0,0,0,0,0
2003,39139,OH,Richland County,1,Manufacturing,0,0,0,0,0
2003,39141,OH,Ross County,0,Manufacturing,0,0,0,0,0
2003,39143,OH,Sandusky County,0,Manufacturing,0,0,0,0,0
2003,39145,OH,Scioto County,0,Nonspecialized,0,1,0,0,1
2003,39147,OH,Seneca County,0,Manufacturing,0,0,0,0,0
2003,39149,OH,Shelby County,0,Manufacturing,0,0,0,0,0
2003,39151,OH,Stark County,1,Manufacturing,0,0,0,0,0
2003,39153,OH,Summit County,1,Manufacturing,0,0,0,0,0
2003,39155,OH,Trumbull County,1,Manufacturing,0,0,0,0,0
2003,39157,OH,Tuscarawas County,0,Manufacturing,0,0,0,0,0
2003,39159,OH,Union County,1,Manufacturing,0,0,0,0,0
2003,39161,OH,Van Wert County,0,Manufacturing,0,0,0,0,0
2003,39163,OH,Vinton County,0,Manufacturing,0,1,0,0,1
2003,39165,OH,Warren County,1,Manufacturing,0,0,0,0,0
2003,39167,OH,Washington County,1,Manufacturing,0,0,0,0,0
2003,39169,OH,Wayne County,0,Manufacturing,0,0,0,0,0
2003,39171,OH,Williams County,0,Manufacturing,0,0,0,0,0
2003,39173,OH,Wood County,1,Manufacturing,0,0,0,0,0
2003,39175,OH,Wyandot County,0,Manufacturing,0,0,0,0,0
2003,40001,OK,Adair County,0,Manufacturing,1,0,0,1,1
2003,40003,OK,Alfalfa County,0,Farming,0,0,0,0,0
2003,40005,OK,Atoka County,0,Federal/State Government,0,1,0,0,1
2003,40007,OK,Beaver County,0,Farming,0,0,0,0,0
2003,40009,OK,Beckham County,0,Mining,0,0,0,0,0
2003,40011,OK,Blaine County,0,Farming,0,0,0,0,0
2003,40013,OK,Bryan County,0,Nonspecialized,0,0,0,0,1
2003,40015,OK,Caddo County,0,Nonspecialized,0,0,0,1,1
2003,40017,OK,Canadian County,1,Manufacturing,0,0,0,0,0
2003,40019,OK,Carter County,0,Mining,0,0,0,0,0
2003,40021,OK,Cherokee County,0,Federal/State Government,0,0,0,1,1
2003,40023,OK,Choctaw County,0,Nonspecialized,0,1,0,1,1
2003,40025,OK,Cimarron County,0,Farming,0,0,0,0,0
2003,40027,OK,Cleveland County,1,Federal/State Government,0,0,0,0,0
2003,40029,OK,Coal County,0,Nonspecialized,0,1,0,1,1
2003,40031,OK,Comanche County,1,Federal/State Government,0,0,0,0,0
2003,40033,OK,Cotton County,0,Farming,0,0,0,0,0
2003,40035,OK,Craig County,0,Federal/State Government,0,0,0,0,0
2003,40037,OK,Creek County,1,Manufacturing,0,0,0,0,0
2003,40039,OK,Custer County,0,Federal/State Government,0,0,0,0,0
2003,40041,OK,Delaware County,0,Nonspecialized,0,1,1,0,1
2003,40043,OK,Dewey County,0,Farming,0,0,0,0,0
2003,40045,OK,Ellis County,0,Farming,0,0,0,0,0
2003,40047,OK,Garfield County,0,Federal/State Government,0,0,0,0,0
2003,40049,OK,Garvin County,0,Nonspecialized,0,0,0,0,0
2003,40051,OK,Grady County,1,Manufacturing,0,0,0,0,0
2003,40053,OK,Grant County,0,Farming,0,0,0,0,0
2003,40055,OK,Greer County,0,Farming,0,0,0,0,1
2003,40057,OK,Harmon County,0,Farming,1,0,0,1,1
2003,40059,OK,Harper County,0,Farming,0,0,0,0,0
2003,40061,OK,Haskell County,0,Nonspecialized,1,1,0,1,0
2003,40063,OK,Hughes County,0,Nonspecialized,0,1,0,1,1
2003,40065,OK,Jackson County,0,Federal/State Government,0,0,0,0,1
2003,40067,OK,Jefferson County,0,Nonspecialized,1,0,0,0,1
2003,40069,OK,Johnston County,0,Manufacturing,0,0,0,1,1
2003,40071,OK,Kay County,0,Manufacturing,0,0,0,0,0
2003,40073,OK,Kingfisher County,0,Nonspecialized,0,0,0,0,0
2003,40075,OK,Kiowa County,0,Farming,0,0,0,0,1
2003,40077,OK,Latimer County,0,Mining,0,1,0,1,1
2003,40079,OK,Le Flore County,1,Nonspecialized,0,0,0,0,1
2003,40081,OK,Lincoln County,1,Nonspecialized,0,0,0,0,0
2003,40083,OK,Logan County,1,Nonspecialized,0,0,0,0,0
2003,40085,OK,Love County,0,Manufacturing,0,0,0,0,0
2003,40087,OK,McClain County,1,Nonspecialized,0,0,0,0,0
2003,40089,OK,McCurtain County,0,Manufacturing,0,1,0,1,1
2003,40091,OK,McIntosh County,0,Nonspecialized,0,1,1,0,1
2003,40093,OK,Major County,0,Mining,0,0,0,0,0
2003,40095,OK,Marshall County,0,Manufacturing,0,0,1,0,1
2003,40097,OK,Mayes County,0,Manufacturing,0,0,0,0,0
2003,40099,OK,Murray County,0,Federal/State Government,0,0,0,0,0
2003,40101,OK,Muskogee County,0,Nonspecialized,0,0,0,0,1
2003,40103,OK,Noble County,0,Manufacturing,0,0,0,0,0
2003,40105,OK,Nowata County,0,Nonspecialized,0,0,0,0,0
2003,40107,OK,Okfuskee County,0,Federal/State Government,0,1,0,1,1
2003,40109,OK,Oklahoma County,1,Federal/State Government,0,0,0,0,0
2003,40111,OK,Okmulgee County,1,Nonspecialized,0,0,0,0,1
2003,40113,OK,Osage County,1,Nonspecialized,0,0,0,0,0
2003,40115,OK,Ottawa County,0,Nonspecialized,0,0,0,0,0
2003,40117,OK,Pawnee County,1,Federal/State Government,0,0,0,0,0
2003,40119,OK,Payne County,0,Federal/State Government,0,0,0,0,0
2003,40121,OK,Pittsburg County,0,Federal/State Government,0,0,0,0,0
2003,40123,OK,Pontotoc County,0,Nonspecialized,0,0,0,0,0
2003,40125,OK,Pottawatomie County,0,Nonspecialized,0,0,0,0,0
2003,40127,OK,Pushmataha County,0,Nonspecialized,0,1,0,1,1
2003,40129,OK,Roger Mills County,0,Farming,0,0,0,0,0
2003,40131,OK,Rogers County,1,Manufacturing,0,0,0,0,0
2003,40133,OK,Seminole County,0,Nonspecialized,0,0,0,0,1
2003,40135,OK,Sequoyah County,1,Nonspecialized,0,0,0,0,1
2003,40137,OK,Stephens County,0,Mining,0,0,0,0,0
2003,40139,OK,Texas County,0,Farming,1,0,0,0,0
2003,40141,OK,Tillman County,0,Farming,1,0,0,1,1
2003,40143,OK,Tulsa County,1,Nonspecialized,0,0,0,0,0
2003,40145,OK,Wagoner County,1,Nonspecialized,0,0,0,0,0
2003,40147,OK,Washington County,0,Mining,0,0,0,0,0
2003,40149,OK,Washita County,0,Nonspecialized,0,0,0,0,0
2003,40151,OK,Woods County,0,Nonspecialized,0,0,0,0,0
2003,40153,OK,Woodward County,0,Nonspecialized,0,0,0,0,0
2003,41001,OR,Baker County,0,Federal/State Government,0,0,0,0,0
2003,41003,OR,Benton County,1,Manufacturing,0,0,0,0,0
2003,41005,OR,Clackamas County,1,Nonspecialized,0,0,0,0,0
2003,41007,OR,Clatsop County,0,Nonspecialized,0,0,0,0,0
2003,41009,OR,Columbia County,1,Manufacturing,0,0,0,0,0
2003,41011,OR,Coos County,0,Nonspecialized,0,0,1,0,0
2003,41013,OR,Crook County,0,Manufacturing,0,0,1,0,0
2003,41015,OR,Curry County,0,Nonspecialized,0,0,1,0,0
2003,41017,OR,Deschutes County,1,Recreation,0,0,1,0,0
2003,41019,OR,Douglas County,0,Manufacturing,0,0,1,0,0
2003,41021,OR,Gilliam County,0,Nonspecialized,0,0,0,0,0
2003,41023,OR,Grant County,0,Federal/State Government,0,0,0,0,0
2003,41025,OR,Harney County,0,Farming,0,0,0,0,0
2003,41027,OR,Hood River County,0,Nonspecialized,0,0,0,0,0
2003,41029,OR,Jackson County,1,Recreation,0,0,1,0,0
2003,41031,OR,Jefferson County,0,Manufacturing,0,0,1,0,0
2003,41033,OR,Josephine County,0,Recreation,0,1,1,0,0
2003,41035,OR,Klamath County,0,Nonspecialized,0,0,0,0,0
2003,41037,OR,Lake County,0,Federal/State Government,0,0,0,0,0
2003,41039,OR,Lane County,1,Nonspecialized,0,0,0,0,0
2003,41041,OR,Lincoln County,0,Nonspecialized,0,0,0,0,0
2003,41043,OR,Linn County,0,Manufacturing,0,0,0,0,0
2003,41045,OR,Malheur County,0,Nonspecialized,1,0,0,0,1
2003,41047,OR,Marion County,1,Federal/State Government,0,0,0,0,0
2003,41049,OR,Morrow County,0,Farming,0,0,0,0,0
2003,41051,OR,Multnomah County,1,Recreation,0,0,0,0,0
2003,41053,OR,Polk County,1,Nonspecialized,0,0,1,0,0
2003,41055,OR,Sherman County,0,Farming,0,0,0,0,0
2003,41057,OR,Tillamook County,0,Nonspecialized,0,0,0,0,0
2003,41059,OR,Umatilla County,0,Nonspecialized,0,0,0,0,0
2003,41061,OR,Union County,0,Nonspecialized,0,0,0,0,0
2003,41063,OR,Wallowa County,0,Nonspecialized,0,0,0,0,0
2003,41065,OR,Wasco County,0,Nonspecialized,0,0,0,0,0
2003,41067,OR,Washington County,1,Manufacturing,0,0,0,0,0
2003,41069,OR,Wheeler County,0,Farming,0,0,0,0,0
2003,41071,OR,Yamhill County,1,Nonspecialized,0,0,0,0,0
2003,42001,PA,Adams County,0,Manufacturing,0,0,0,0,0
2003,42003,PA,Allegheny County,1,Recreation,0,0,0,0,0
2003,42005,PA,Armstrong County,1,Nonspecialized,0,0,0,0,0
2003,42007,PA,Beaver County,1,Nonspecialized,0,0,0,0,0
2003,42009,PA,Bedford County,0,Manufacturing,0,0,0,0,0
2003,42011,PA,Berks County,1,Manufacturing,0,0,0,0,0
2003,42013,PA,Blair County,1,Nonspecialized,0,0,0,0,0
2003,42015,PA,Bradford County,0,Manufacturing,0,0,0,0,0
2003,42017,PA,Bucks County,1,Recreation,0,0,0,0,0
2003,42019,PA,Butler County,1,Manufacturing,0,0,0,0,0
2003,42021,PA,Cambria County,1,Recreation,0,0,0,0,0
2003,42023,PA,Cameron County,0,Manufacturing,0,0,0,0,0
2003,42025,PA,Carbon County,1,Nonspecialized,0,0,0,0,0
2003,42027,PA,Centre County,1,Federal/State Government,0,0,0,0,0
2003,42029,PA,Chester County,1,Recreation,0,0,0,0,0
2003,42031,PA,Clarion County,0,Nonspecialized,0,0,0,0,0
2003,42033,PA,Clearfield County,0,Nonspecialized,0,0,0,0,0
2003,42035,PA,Clinton County,0,Manufacturing,0,0,0,0,0
2003,42037,PA,Columbia County,0,Manufacturing,0,0,0,0,0
2003,42039,PA,Crawford County,0,Manufacturing,0,0,0,0,0
2003,42041,PA,Cumberland County,1,Recreation,0,0,0,0,0
2003,42043,PA,Dauphin County,1,Federal/State Government,0,0,0,0,0
2003,42045,PA,Delaware County,1,Recreation,0,0,0,0,0
2003,42047,PA,Elk County,0,Manufacturing,0,0,0,0,0
2003,42049,PA,Erie County,1,Manufacturing,0,0,0,0,0
2003,42051,PA,Fayette County,1,Nonspecialized,0,1,0,0,1
2003,42053,PA,Forest County,0,Federal/State Government,0,1,1,0,0
2003,42055,PA,Franklin County,0,Manufacturing,0,0,0,0,0
2003,42057,PA,Fulton County,0,Manufacturing,0,0,0,0,0
2003,42059,PA,Greene County,0,Mining,0,1,0,0,0
2003,42061,PA,Huntingdon County,0,Federal/State Government,0,0,0,0,0
2003,42063,PA,Indiana County,0,Mining,0,0,0,0,0
2003,42065,PA,Jefferson County,0,Manufacturing,0,0,0,0,0
2003,42067,PA,Juniata County,0,Manufacturing,0,0,0,0,0
2003,42069,PA,Lackawanna County,1,Recreation,0,0,0,0,0
2003,42071,PA,Lancaster County,1,Manufacturing,0,0,0,0,0
2003,42073,PA,Lawrence County,0,Nonspecialized,0,0,0,0,0
2003,42075,PA,Lebanon County,1,Manufacturing,0,0,0,0,0
2003,42077,PA,Lehigh County,1,Manufacturing,0,0,0,0,0
2003,42079,PA,Luzerne County,1,Nonspecialized,0,0,0,0,0
2003,42081,PA,Lycoming County,1,Manufacturing,0,0,0,0,0
2003,42083,PA,McKean County,0,Manufacturing,0,0,0,0,0
2003,42085,PA,Mercer County,1,Manufacturing,0,0,0,0,0
2003,42087,PA,Mifflin County,0,Manufacturing,0,0,0,0,0
2003,42089,PA,Monroe County,0,Nonspecialized,0,0,1,0,0
2003,42091,PA,Montgomery County,1,Recreation,0,0,0,0,0
2003,42093,PA,Montour County,0,Recreation,0,0,0,0,0
2003,42095,PA,Northampton County,1,Nonspecialized,0,0,0,0,0
2003,42097,PA,Northumberland County,0,Manufacturing,0,0,0,0,0
2003,42099,PA,Perry County,1,Nonspecialized,0,0,0,0,0
2003,42101,PA,Philadelphia County,1,Recreation,0,1,0,0,0
2003,42103,PA,Pike County,1,Recreation,0,0,1,0,0
2003,42105,PA,Potter County,0,Nonspecialized,0,0,0,0,0
2003,42107,PA,Schuylkill County,0,Manufacturing,0,0,0,0,0
2003,42109,PA,Snyder County,0,Manufacturing,0,0,0,0,0
2003,42111,PA,Somerset County,0,Nonspecialized,0,0,0,0,0
2003,42113,PA,Sullivan County,0,Nonspecialized,0,0,1,0,0
2003,42115,PA,Susquehanna County,0,Nonspecialized,0,0,0,0,0
2003,42117,PA,Tioga County,0,Manufacturing,0,0,0,0,0
2003,42119,PA,Union County,0,Federal/State Government,0,0,0,0,0
2003,42121,PA,Venango County,0,Manufacturing,0,0,0,0,0
2003,42123,PA,Warren County,0,Manufacturing,0,0,0,0,0
2003,42125,PA,Washington County,1,Nonspecialized,0,0,0,0,0
2003,42127,PA,Wayne County,0,Recreation,0,0,1,0,0
2003,42129,PA,Westmoreland County,1,Manufacturing,0,0,0,0,0
2003,42131,PA,Wyoming County,1,Manufacturing,0,0,0,0,0
2003,42133,PA,York County,1,Manufacturing,0,0,0,0,0
2003,44001,RI,Bristol County,1,Nonspecialized,0,0,0,0,0
2003,44003,RI,Kent County,1,Recreation,0,0,0,0,0
2003,44005,RI,Newport County,1,Federal/State Government,0,0,0,0,0
2003,44007,RI,Providence County,1,Recreation,0,0,0,0,0
2003,44009,RI,Washington County,1,Nonspecialized,0,0,0,0,0
2003,45001,SC,Abbeville County,0,Manufacturing,0,0,0,0,0
2003,45003,SC,Aiken County,1,Manufacturing,0,0,0,0,0
2003,45005,SC,Allendale County,0,Manufacturing,1,1,0,1,1
2003,45007,SC,Anderson County,1,Manufacturing,0,0,0,0,0
2003,45009,SC,Bamberg County,0,Manufacturing,1,1,0,1,1
2003,45011,SC,Barnwell County,0,Manufacturing,1,0,1,0,1
2003,45013,SC,Beaufort County,0,Federal/State Government,0,0,1,0,0
2003,45015,SC,Berkeley County,1,Manufacturing,0,0,0,0,0
2003,45017,SC,Calhoun County,1,Manufacturing,0,0,0,0,1
2003,45019,SC,Charleston County,1,Federal/State Government,0,0,0,0,1
2003,45021,SC,Cherokee County,0,Manufacturing,1,0,0,0,0
2003,45023,SC,Chester County,0,Manufacturing,1,0,0,0,1
2003,45025,SC,Chesterfield County,0,Manufacturing,1,0,0,0,1
2003,45027,SC,Clarendon County,0,Nonspecialized,1,1,1,1,1
2003,45029,SC,Colleton County,0,Nonspecialized,0,1,0,1,1
2003,45031,SC,Darlington County,1,Manufacturing,1,0,0,0,1
2003,45033,SC,Dillon County,0,Manufacturing,1,0,0,1,1
2003,45035,SC,Dorchester County,1,Manufacturing,0,0,1,0,0
2003,45037,SC,Edgefield County,1,Manufacturing,1,0,0,0,0
2003,45039,SC,Fairfield County,1,Manufacturing,1,0,0,0,1
2003,45041,SC,Florence County,1,Nonspecialized,0,0,0,0,1
2003,45043,SC,Georgetown County,0,Nonspecialized,0,0,1,0,1
2003,45045,SC,Greenville County,1,Manufacturing,0,0,0,0,0
2003,45047,SC,Greenwood County,0,Manufacturing,0,0,0,0,0
2003,45049,SC,Hampton County,0,Manufacturing,1,0,0,1,1
2003,45051,SC,Horry County,1,Recreation,0,0,1,0,0
2003,45053,SC,Jasper County,0,Nonspecialized,1,0,0,1,1
2003,45055,SC,Kershaw County,1,Manufacturing,0,0,0,0,0
2003,45057,SC,Lancaster County,0,Manufacturing,0,0,0,0,0
2003,45059,SC,Laurens County,1,Manufacturing,1,0,0,0,0
2003,45061,SC,Lee County,0,Federal/State Government,1,0,0,1,1
2003,45063,SC,Lexington County,1,Nonspecialized,0,0,0,0,0
2003,45065,SC,McCormick County,0,Federal/State Government,1,1,1,0,1
2003,45067,SC,Marion County,0,Manufacturing,1,1,0,1,1
2003,45069,SC,Marlboro County,0,Manufacturing,1,0,0,1,1
2003,45071,SC,Newberry County,0,Manufacturing,1,0,0,0,0
2003,45073,SC,Oconee County,0,Manufacturing,0,0,0,0,0
2003,45075,SC,Orangeburg County,0,Manufacturing,0,0,0,1,1
2003,45077,SC,Pickens County,1,Federal/State Government,0,0,0,0,0
2003,45079,SC,Richland County,1,Federal/State Government,0,0,0,0,0
2003,45081,SC,Saluda County,1,Manufacturing,1,0,1,0,1
2003,45083,SC,Spartanburg County,1,Manufacturing,0,0,0,0,0
2003,45085,SC,Sumter County,1,Federal/State Government,0,0,0,0,1
2003,45087,SC,Union County,0,Manufacturing,1,0,0,0,0
2003,45089,SC,Williamsburg County,0,Manufacturing,1,1,0,1,1
2003,45091,SC,York County,1,Nonspecialized,0,0,0,0,0
2003,46003,SD,Aurora County,0,Farming,0,0,0,0,0
2003,46005,SD,Beadle County,0,Nonspecialized,0,0,0,0,0
2003,46007,SD,Bennett County,0,Farming,1,1,0,1,1
2003,46009,SD,Bon Homme County,0,Farming,0,0,0,0,0
2003,46011,SD,Brookings County,0,Federal/State Government,0,0,0,0,0
2003,46013,SD,Brown County,0,Recreation,0,0,0,0,0
2003,46015,SD,Brule County,0,Farming,0,0,0,0,0
2003,46017,SD,Buffalo County,0,Farming,1,1,0,1,1
2003,46019,SD,Butte County,0,Nonspecialized,0,0,0,0,0
2003,46021,SD,Campbell County,0,Farming,0,0,0,0,0
2003,46023,SD,Charles Mix County,0,Farming,0,0,0,1,1
2003,46025,SD,Clark County,0,Farming,0,0,0,0,1
2003,46027,SD,Clay County,0,Federal/State Government,0,0,0,0,0
2003,46029,SD,Codington County,0,Manufacturing,0,0,0,0,0
2003,46031,SD,Corson County,0,Farming,0,1,0,1,1
2003,46033,SD,Custer County,0,Federal/State Government,0,0,1,0,0
2003,46035,SD,Davison County,0,Recreation,0,0,0,0,0
2003,46037,SD,Day County,0,Farming,0,0,0,0,0
2003,46039,SD,Deuel County,0,Farming,0,0,0,0,0
2003,46041,SD,Dewey County,0,Federal/State Government,0,1,0,1,1
2003,46043,SD,Douglas County,0,Farming,0,0,0,0,0
2003,46045,SD,Edmunds County,0,Farming,0,0,0,0,0
2003,46047,SD,Fall River County,0,Federal/State Government,0,0,0,0,0
2003,46049,SD,Faulk County,0,Farming,0,0,0,0,1
2003,46051,SD,Grant County,0,Farming,0,0,0,0,0
2003,46053,SD,Gregory County,0,Farming,0,0,0,1,1
2003,46055,SD,Haakon County,0,Farming,0,0,0,0,0
2003,46057,SD,Hamlin County,0,Farming,0,0,0,0,0
2003,46059,SD,Hand County,0,Farming,0,0,0,0,0
2003,46061,SD,Hanson County,0,Farming,0,0,0,0,1
2003,46063,SD,Harding County,0,Farming,0,0,0,0,1
2003,46065,SD,Hughes County,0,Federal/State Government,0,0,0,0,0
2003,46067,SD,Hutchinson County,0,Farming,0,0,0,0,0
2003,46069,SD,Hyde County,0,Farming,0,0,0,0,0
2003,46071,SD,Jackson County,0,Farming,0,1,0,1,1
2003,46073,SD,Jerauld County,0,Farming,0,0,0,0,1
2003,46075,SD,Jones County,0,Farming,0,0,0,0,0
2003,46077,SD,Kingsbury County,0,Farming,0,0,0,0,0
2003,46079,SD,Lake County,0,Nonspecialized,0,0,0,0,0
2003,46081,SD,Lawrence County,0,Recreation,0,0,0,0,0
2003,46083,SD,Lincoln County,1,Farming,0,0,1,0,0
2003,46085,SD,Lyman County,0,Farming,0,0,0,0,0
2003,46087,SD,McCook County,1,Farming,0,0,0,0,0
2003,46089,SD,McPherson County,0,Farming,0,0,0,1,1
2003,46091,SD,Marshall County,0,Farming,0,0,0,0,0
2003,46093,SD,Meade County,1,Federal/State Government,0,0,0,0,0
2003,46095,SD,Mellette County,0,Farming,0,0,0,1,1
2003,46097,SD,Miner County,0,Farming,0,0,0,0,0
2003,46099,SD,Minnehaha County,1,Recreation,0,0,0,0,0
2003,46101,SD,Moody County,0,Farming,0,0,0,0,0
2003,46103,SD,Pennington County,1,Federal/State Government,0,0,0,0,0
2003,46105,SD,Perkins County,0,Farming,0,0,0,0,0
2003,46107,SD,Potter County,0,Farming,0,0,0,0,0
2003,46109,SD,Roberts County,0,Farming,0,0,0,1,1
2003,46111,SD,Sanborn County,0,Farming,0,0,0,0,1
2003,46113,SD,Shannon County,0,Federal/State Government,1,1,0,1,1
2003,46115,SD,Spink County,0,Farming,0,0,0,0,0
2003,46117,SD,Stanley County,0,Farming,0,0,0,0,0
2003,46119,SD,Sully County,0,Farming,0,0,0,0,0
2003,46121,SD,Todd County,0,Federal/State Government,0,1,0,1,1
2003,46123,SD,Tripp County,0,Farming,0,0,0,0,0
2003,46125,SD,Turner County,1,Farming,0,0,0,0,0
2003,46127,SD,Union County,1,Manufacturing,0,0,0,0,0
2003,46129,SD,Walworth County,0,Recreation,0,0,1,0,0
2003,46135,SD,Yankton County,0,Nonspecialized,0,0,0,0,0
2003,46137,SD,Ziebach County,0,Farming,0,1,0,1,1
2003,47001,TN,Anderson County,1,Manufacturing,0,0,0,0,0
2003,47003,TN,Bedford County,0,Manufacturing,1,0,0,0,0
2003,47005,TN,Benton County,0,Nonspecialized,1,1,0,0,0
2003,47007,TN,Bledsoe County,0,Farming,1,0,1,0,1
2003,47009,TN,Blount County,1,Manufacturing,0,0,0,0,0
2003,47011,TN,Bradley County,1,Manufacturing,0,0,0,0,0
2003,47013,TN,Campbell County,0,Nonspecialized,1,1,1,1,1
2003,47015,TN,Cannon County,1,Recreation,1,0,0,0,0
2003,47017,TN,Carroll County,0,Manufacturing,0,0,0,0,0
2003,47019,TN,Carter County,1,Nonspecialized,0,0,0,0,1
2003,47021,TN,Cheatham County,1,Manufacturing,0,0,0,0,0
2003,47023,TN,Chester County,1,Nonspecialized,0,0,0,0,0
2003,47025,TN,Claiborne County,0,Manufacturing,1,1,0,1,1
2003,47027,TN,Clay County,0,Manufacturing,1,0,0,0,1
2003,47029,TN,Cocke County,0,Manufacturing,1,1,0,1,1
2003,47031,TN,Coffee County,0,Recreation,0,0,0,0,0
2003,47033,TN,Crockett County,0,Manufacturing,1,0,0,0,0
2003,47035,TN,Cumberland County,0,Recreation,0,1,1,0,1
2003,47037,TN,Davidson County,1,Recreation,0,0,0,0,0
2003,47039,TN,Decatur County,0,Manufacturing,1,0,1,0,0
2003,47041,TN,DeKalb County,0,Manufacturing,1,0,0,0,0
2003,47043,TN,Dickson County,1,Manufacturing,0,0,0,0,0
2003,47045,TN,Dyer County,0,Manufacturing,1,0,0,0,0
2003,47047,TN,Fayette County,1,Manufacturing,0,0,0,0,0
2003,47049,TN,Fentress County,0,Nonspecialized,1,1,1,1,1
2003,47051,TN,Franklin County,0,Manufacturing,0,0,0,0,0
2003,47053,TN,Gibson County,0,Manufacturing,0,0,0,0,0
2003,47055,TN,Giles County,0,Manufacturing,0,0,0,0,0
2003,47057,TN,Grainger County,1,Manufacturing,1,0,0,0,1
2003,47059,TN,Greene County,0,Manufacturing,0,0,0,0,0
2003,47061,TN,Grundy County,0,Nonspecialized,1,1,0,1,1
2003,47063,TN,Hamblen County,1,Manufacturing,0,0,0,0,0
2003,47065,TN,Hamilton County,1,Recreation,0,0,0,0,0
2003,47067,TN,Hancock County,0,Nonspecialized,1,1,0,1,1
2003,47069,TN,Hardeman County,0,Manufacturing,1,0,0,0,1
2003,47071,TN,Hardin County,0,Manufacturing,1,0,0,0,1
2003,47073,TN,Hawkins County,1,Manufacturing,0,1,0,0,0
2003,47075,TN,Haywood County,0,Manufacturing,1,0,0,0,1
2003,47077,TN,Henderson County,0,Manufacturing,0,0,0,0,0
2003,47079,TN,Henry County,0,Manufacturing,0,0,0,0,0
2003,47081,TN,Hickman County,1,Manufacturing,1,0,0,0,0
2003,47083,TN,Houston County,0,Recreation,0,0,0,0,0
2003,47085,TN,Humphreys County,0,Manufacturing,0,0,0,0,0
2003,47087,TN,Jackson County,0,Manufacturing,1,1,0,0,0
2003,47089,TN,Jefferson County,1,Nonspecialized,0,0,1,0,0
2003,47091,TN,Johnson County,0,Manufacturing,1,1,1,1,1
2003,47093,TN,Knox County,1,Recreation,0,0,0,0,0
2003,47095,TN,Lake County,0,Federal/State Government,1,1,0,1,1
2003,47097,TN,Lauderdale County,0,Manufacturing,1,0,0,0,1
2003,47099,TN,Lawrence County,0,Manufacturing,1,0,0,0,0
